0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000119, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000157, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000123, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000123, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000111, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000035, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000115, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000118, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000125, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000058, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000066, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000141, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000063, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000096, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000107, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000162, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000081, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000144, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000055, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
0.000100, 0.000100
