0.04830612,-0.17090163,0.53398751,0.53242602,-0.14652814,-0.08912245,0.80550571,0.33575719,-0.27852451,-0.40872371,0.93224045,-0.86323213,0.86063728,-0.13519238,0.30934889,0.60822937,-0.71832731,-0.52220103,0.69204623,-0.47957828,0.0368617,0.14087275,-0.39636357,0.42534055,-0.0244154,-0.42344938,-0.82960831,-0.0515921,-0.52607108,0.26007973,-0.13341695,0.199452
-0.83188439,0.91454567,-0.43032074,0.19805265,0.46881658,0.81992396,0.32703592,0.61683922,-0.11102393,-0.62493304,0.4263042,-0.7818812,-0.41032395,0.70085728,0.31684199,-0.04997271,-0.13413245,-0.97009904,0.6620545,-0.99204081,0.91655036,0.71539957,-0.43363191,-0.66910286,0.89793107,1.15256753,0.54881546,-0.32833636,0.73057722,0.41283359,-0.48651546,0.53835346
0.74870724,-0.15919789,0.41192897,-0.50149958,0.42949302,-0.55266872,0.53852173,0.05225454,-0.50465313,0.26414776,-0.47689956,0.37888416,0.76269456,-0.78480389,0.08659354,-0.48855048,-0.05908221,0.34568956,-0.2641954,-0.83869662,0.23015811,0.14474488,0.25747703,-0.42866264,0.98485469,-0.26578859,0.45096082,0.73851483,0.70046865,1.15009026,-0.21745212,-0.79716785
-0.3239815,-0.48830694,0.35174938,0.70255105,1.01046147,0.93521492,-0.53638644,-0.29260416,-0.52814414,-0.27194334,0.4405513,0.5213589,-0.8005773,-0.8620693,0.41778539,-0.6855902,-0.08181863,-0.14751027,-0.55761298,-0.05865287,-0.0263892,-0.03732284,0.78251957,0.88865335,0.87843432,0.83249482,0.75914165,-0.67961098,0.51299618,-0.21162894,0.49287338,0.58432013
1.08728004,0.14944223,-0.38096809,0.64541692,1.1190601,0.27279514,0.23272888,0.6111615,0.14020704,0.74702842,0.83719295,0.67628392,-0.44161177,0.77034378,0.87578327,0.1544441,-0.94611478,0.63253275,0.20959186,-0.20673273,-0.44803409,-0.55710253,-0.70472174,-0.76140598,-0.03508255,-0.5510502,0.20412693,-0.39583279,-0.79088419,-0.39617952,0.14678938,-0.34187844
0.22654176,0.15644944,0.53709575,-0.08366916,1.05646649,0.26765457,0.17130779,0.02235236,-0.29715443,0.14503186,0.6454558,0.66053314,0.40142328,-0.32897889,0.27392011,-0.73276998,-0.69686814,0.87789686,-0.2804964,-0.72162459,1.03155733,0.6755912,0.8170664,0.01295946,0.9499695,0.33317154,0.79745288,0.56963746,0.68817175,0.63780989,-0.10874063,0.74104172
0.87206213,0.98479053,-0.83205785,0.08893412,0.16046139,-0.12751206,0.36302301,0.87312414,-0.83773512,0.495239,0.28988646,-0.64037386,0.25772627,-0.87975981,-0.28460644,-0.37956072,-0.68501614,-0.20361958,-0.5955745,0.92157618,0.97081644,0.15491236,-0.65416292,-0.04299081,0.3036194,0.91396189,0.29450245,0.05190623,0.48840916,-0.11775372,-0.61320299,0.68947346
0.43217094,-0.80204539,-0.56266111,-0.38208865,0.61620173,1.10065814,1.00681388,-0.63457031,0.38938169,-0.61917493,0.37200207,0.98496527,-0.94124839,-0.42955045,-0.7913494,0.15705356,0.55209257,0.58576562,-0.22833756,-0.35451849,-0.14862046,0.67852933,0.8077593,0.13004656,-0.6088811,0.93276955,0.86300351,-0.50892713,0.20006441,-0.13423614,0.12429449,-0.87770684
-0.48786901,-0.72549557,-0.59048735,-0.40692127,-0.02320616,0.82844966,0.98206304,-0.6785419,0.89744694,0.09554282,-0.80137163,0.65551912,-0.55542088,-0.80120192,0.75984416,0.33426251,-0.51390808,1.0232297,-0.89667996,-0.19380854,-0.34353972,-0.48247219,-0.65031596,1.02946849,-0.30936098,-0.37289989,0.76317458,1.00046618,0.49218943,-0.65964869,0.54362416,0.30455143
0.67399121,-0.01860244,0.3797927,0.09663871,0.09194266,0.11227396,0.16717284,0.81428166,-0.21117711,0.82524225,-0.25615614,0.0786435,0.96838677,0.30984427,-0.68736389,0.37180665,0.88648961,1.00668714,-0.03547352,-0.01048016,-0.66794597,-0.47692208,-0.04327544,0.48570642,-0.84563813,0.84978377,-0.34492154,0.98893398,-0.92346544,0.14859126,-0.89220972,-0.28746388
0.23073197,0.98469704,-0.02897436,0.42249222,-0.04481352,-0.01279147,-0.25954067,-0.62916622,-0.34193752,0.52361887,-0.78834673,0.5206538,-0.21537884,-0.65500884,-0.98746963,0.48711051,0.89049323,0.60758559,0.83550496,-0.72347103,0.38361849,0.4974505,-0.23102096,0.47501748,0.51955948,-0.01529879,0.80783378,0.0032024,-0.78669901,1.23300952,0.46461727,0.5176714
0.32219081,0.02239873,0.66555308,-0.10716782,-0.27094438,0.00716639,0.31558355,0.31050275,0.96590886,-0.48090503,0.90897724,0.05908991,0.51705271,-0.50254898,0.07154636,-0.84723922,-0.90031171,0.42239058,-0.4857411,-0.36263385,-0.03519907,-0.52183472,-0.07686994,-0.19233275,0.3987407,1.24415749,-0.63840068,0.81701542,-0.28099062,-0.11311372,0.56888396,0.52745156
0.21506789,0.37694392,-1.00248679,0.89481763,-0.58356908,1.02024703,0.95477737,-0.24699196,-0.65110744,0.42124064,-0.37478137,-0.27126595,0.17683005,0.61008444,-0.24309805,0.54061162,0.15645403,-0.39700308,0.05274325,-0.62855442,0.50566359,-0.44048483,-0.57772348,-0.07863733,1.03940592,0.67002372,-0.13908665,-0.39793948,-0.72584006,0.97842124,0.0286818,-0.9203676
-0.71277952,-1.09931711,0.75430192,-0.81965567,-0.00447338,-1.08437802,0.40883746,-1.01886565,0.78998666,0.97823196,1.00537621,-0.07886577,-0.21435278,0.75648598,0.4500289,-0.50596425,-0.79325577,-0.30172613,0.6563779,0.65860551,-0.22822882,0.25223806,-0.57756352,-0.4399932,-0.25204727,-0.93947385,0.99952788,0.52898074,0.88518048,0.13627684,0.5899002,-0.61296647
